59,3,86,0,60,19,28,27,0
38,0,92,0,20,0,54,71,18
42,0,79,-3,42,0,36,37,2
37,0,77,0,16,7,41,62,22
83,-4,87,4,-4,0,4,92,88
80,1,84,-1,-36,3,4,121,116
37,0,94,-1,8,0,57,86,30
43,0,83,0,42,-10,39,41,2
44,1,84,0,42,-24,41,43,2
37,0,104,0,24,-16,66,80,14
37,0,83,0,36,-6,45,46,2
51,-2,88,0,50,-5,37,39,2
120,4692,76,5,36,6,-43,40,84
47,0,88,0,46,0,41,42,0
56,0,87,1,56,11,31,30,0
39,0,97,8,38,0,58,59,0
37,0,103,0,26,1,66,77,12
47,0,86,0,46,0,40,40,0
37,0,106,0,26,-28,69,80,12
39,6,76,-1,38,-1,37,37,0
56,0,77,0,-20,-5,21,97,76
51,0,88,0,50,-10,37,39,2
79,3,83,0,-42,0,4,126,122
56,0,98,0,52,5,42,46,4
43,0,88,-3,44,15,44,44,0
50,0,78,-3,50,0,28,29,2
37,0,79,0,8,-20,42,71,28
42,0,77,-5,42,0,35,36,2
41,0,75,0,42,10,34,34,0
55,0,79,0,12,-21,23,66,42
51,-1,77,0,52,0,26,26,0
37,-1,95,-12,20,1,58,75,16
42,0,80,-4,42,0,38,39,2
49,0,79,0,46,-5,31,33,2
37,0,77,-1,28,-6,40,48,8
37,0,92,0,20,6,55,71,16
56,0,97,0,52,16,41,46,4
56,0,96,4,42,8,40,55,14
37,0,78,0,16,11,42,63,22
41,3,86,0,38,0,45,47,2
45,5,93,0,44,0,48,50,2
55,0,77,0,16,-16,22,62,40
45,0,81,0,46,28,36,35,0
53,4,83,0,52,-7,30,31,2
38,-3,107,0,38,0,69,68,0
42,0,87,-1,42,-1,45,46,0
55,-1,98,0,52,2,42,46,4
49,-5,77,-2,50,-4,28,28,0
38,1,92,0,12,12,54,79,24
55,-1,95,0,50,15,40,46,6
41,0,77,0,42,1,36,36,0
55,0,93,0,50,-9,38,44,6
37,-21,76,0,36,0,39,40,2
48,0,89,0,46,-1,41,42,2
55,0,77,0,-4,-9,21,82,60
44,-3,86,0,44,0,42,42,0
45,0,88,3,44,4,43,44,2
55,0,77,0,38,-4,22,39,16
55,0,92,0,-2,14,36,94,58
41,0,76,0,42,1,34,34,0
56,0,92,0,56,31,36,35,0
55,0,78,0,18,26,23,60,38
43,5,83,1,42,0,40,42,2
51,0,85,3,50,0,34,36,2
37,0,80,0,36,6,43,44,2
45,0,108,0,46,31,63,61,0
48,-1,87,0,46,-5,39,41,2
82,0,86,0,-12,0,3,99,96
54,2,83,-1,54,0,29,29,0
49,0,100,0,46,-12,52,54,2
55,-2,99,1,38,0,43,60,16
37,0,104,0,20,2,67,84,16
56,0,92,0,0,5,36,92,56
42,-1,77,-1,42,0,34,35,2
55,0,95,-6,50,0,39,46,6
81,0,84,5,-14,0,4,100,96
79,0,83,0,-46,-20,4,130,126
55,0,93,4,44,-3,37,49,12
53,0,81,1,54,24,28,26,0
37,0,80,0,8,0,43,72,30
47,-1,81,-5,46,-7,34,34,0
43,0,95,0,42,-12,52,54,2
49,0,81,0,50,26,33,32,0
46,0,80,-5,46,1,34,34,0
41,0,76,0,42,6,34,34,0
49,0,100,0,46,-3,52,54,2
56,0,80,3,0,20,24,80,56
45,0,87,-5,44,0,43,43,0
45,0,79,4,44,0,34,35,2
38,0,83,-2,38,-3,45,44,0
105,-5,106,0,70,0,1,36,36
38,0,76,0,38,7,38,37,0
54,1,87,0,54,0,33,33,0
44,1,86,0,44,13,42,42,0
46,0,88,1,46,9,43,42,0
49,0,83,0,50,16,34,34,0
55,0,93,0,46,-2,37,46,8
66,0,109,0,68,11,43,42,0
50,5,86,0,50,0,35,37,2
56,0,97,3,50,-15,41,48,6
44,-2,77,0,44,0,33,33,0
55,0,83,0,-28,-9,27,111,84
37,0,79,0,2,27,42,76,34
56,0,87,1,54,-26,31,33,2
42,1,102,0,42,0,60,61,2
56,0,79,0,8,-8,23,71,48
49,1,81,0,46,-9,33,35,2
37,0,79,-2,10,0,43,69,26
44,0,81,0,42,-19,38,40,2
55,0,77,0,20,-6,22,57,34
37,1,80,0,8,9,43,72,30
55,0,77,0,-10,-22,21,87,66
42,-2,84,0,42,0,42,43,2
41,-1,82,0,42,19,41,41,0
55,0,93,0,46,-8,37,46,8
42,0,88,1,42,0,46,47,0
37,0,84,0,30,15,47,53,6
38,-3,81,0,38,0,42,42,0
55,0,78,0,2,13,23,75,52
37,0,77,0,26,-17,40,51,10
37,0,75,0,18,-5,38,57,18
51,0,77,0,52,3,26,26,0
37,-1,77,0,38,6,39,38,0
37,0,80,-4,36,-10,43,44,2
56,0,80,0,56,15,24,23,0
49,0,88,-1,50,2,39,39,0
55,0,82,0,-38,14,26,121,94
55,0,77,0,-10,-22,21,87,66
56,0,84,0,54,-27,28,30,2
56,0,78,3,0,15,22,78,56
51,1,80,0,52,7,29,28,0
52,-4,79,0,52,0,27,27,0
48,0,106,0,46,-3,58,60,2
56,-2,96,0,56,3,40,39,0
